molregno,Compound ChEMBL ID
1566850,CHEMBL2393260
2040573,CHEMBL3717876
1236758,CHEMBL1896187
2093862,CHEMBL3822557
1993826,CHEMBL3660921
851533,CHEMBL1427649
882078,CHEMBL1458194
1441261,CHEMBL2180446
581651,CHEMBL572311
49591,CHEMBL286345
229294,CHEMBL139164
1294304,CHEMBL1973013
520009,CHEMBL514649
756616,CHEMBL1332732
249871,CHEMBL150317
1965377,CHEMBL3621703
533319,CHEMBL531088
1819171,CHEMBL3355047
2046402,CHEMBL3731615
511738,CHEMBL517943
64671,CHEMBL44919
1942902,CHEMBL3561151
1236021,CHEMBL1895450
253885,CHEMBL346152
1989424,CHEMBL3656563
739924,CHEMBL1316040
117686,CHEMBL306775
1974494,CHEMBL3641783
685344,CHEMBL1213500
1269852,CHEMBL1928881
1229880,CHEMBL1889309
1781154,CHEMBL3314434
887149,CHEMBL1463265
1735650,CHEMBL3237110
225958,CHEMBL337305
1560920,CHEMBL2381510
1742413,CHEMBL3249765
495396,CHEMBL514261
579303,CHEMBL569721
1607179,CHEMBL3092805
1957681,CHEMBL3604641
423692,CHEMBL428945
1559068,CHEMBL2377223
1220433,CHEMBL1879862
579951,CHEMBL569962
404589,CHEMBL395404
1974598,CHEMBL3641886
1742400,CHEMBL3244483
1993806,CHEMBL3660901
495336,CHEMBL514718
810152,CHEMBL1386268
761586,CHEMBL1337702
596659,CHEMBL598418
383473,CHEMBL396762
1487533,CHEMBL2270232
183851,CHEMBL112701
1244078,CHEMBL1903507
1198519,CHEMBL1857941
1086839,CHEMBL1706108
1880474,CHEMBL3464400
617834,CHEMBL1078922
380787,CHEMBL389403
596813,CHEMBL606255
225764,CHEMBL137302
645578,CHEMBL1163711
139413,CHEMBL314316
1576301,CHEMBL2415059
1318840,CHEMBL1997549
1001347,CHEMBL1577463
1742417,CHEMBL3249769
923768,CHEMBL1499884
1180836,CHEMBL1836768
809525,CHEMBL1385641
1014195,CHEMBL1590311
1989461,CHEMBL3656600
1534238,CHEMBL2357049
42326,CHEMBL31220
847298,CHEMBL1423414
579852,CHEMBL569102
1979387,CHEMBL3646627
1951279,CHEMBL3590123
1686142,CHEMBL3196851
1584611,CHEMBL2435471
1986035,CHEMBL3653208
1480545,CHEMBL2262702
149914,CHEMBL329003
274934,CHEMBL350410
1423997,CHEMBL2153311
287211,CHEMBL353763
183140,CHEMBL332022
1831014,CHEMBL3400819
517630,CHEMBL470812
962107,CHEMBL1538223
1494590,CHEMBL2287690
858082,CHEMBL1434198
129903,CHEMBL82924
232366,CHEMBL337746
1107738,CHEMBL1727007
13428,CHEMBL428336
48064,CHEMBL35172
769625,CHEMBL1345741
526222,CHEMBL587612
1624549,CHEMBL3127919
196355,CHEMBL327041
151957,CHEMBL92867
528447,CHEMBL528466
596730,CHEMBL602043
343900,CHEMBL204777
1728501,CHEMBL3222084
1833647,CHEMBL3403426
114222,CHEMBL71389
1853998,CHEMBL3437924
1104920,CHEMBL1724189
231223,CHEMBL142092
303948,CHEMBL359692
1317411,CHEMBL1996120
1486723,CHEMBL2269430
511965,CHEMBL457397
816890,CHEMBL1393006
1215562,CHEMBL1874991
1943557,CHEMBL3561806
1014444,CHEMBL1590560
2039899,CHEMBL3719354
1738489,CHEMBL3245881
862110,CHEMBL1438226
1587724,CHEMBL2441212
2010476,CHEMBL3677405
829935,CHEMBL1406051
954385,CHEMBL1530501
86994,CHEMBL57222
1365771,CHEMBL2088102
629680,CHEMBL1086962
781780,CHEMBL1357896
824449,CHEMBL1400565
804616,CHEMBL1380732
1219544,CHEMBL1878973
420485,CHEMBL438698
189843,CHEMBL114110
1896968,CHEMBL3480894
1686388,CHEMBL3197097
397021,CHEMBL392093
1230,CHEMBL269235
281311,CHEMBL354579
929596,CHEMBL1505712
2032921,CHEMBL3699625
1975724,CHEMBL3643000
35874,CHEMBL18155
1993875,CHEMBL3660970
349537,CHEMBL210086
508905,CHEMBL483726
2078480,CHEMBL3787652
1621441,CHEMBL3122113
857188,CHEMBL1433304
2039963,CHEMBL3718146
1073249,CHEMBL1683164
1448873,CHEMBL2218671
994341,CHEMBL1570457
142511,CHEMBL88430
387384,CHEMBL429101
1591299,CHEMBL2449556
74082,CHEMBL48954
61510,CHEMBL40913
1989484,CHEMBL3656623
1170949,CHEMBL1818748
29786,CHEMBL278110
2092958,CHEMBL3822976
218567,CHEMBL132800
538111,CHEMBL582621
218877,CHEMBL335921
63535,CHEMBL42819
428288,CHEMBL405234
451792,CHEMBL470121
404470,CHEMBL415331
1974572,CHEMBL3641860
2078673,CHEMBL3786818
1908088,CHEMBL3492014
1581404,CHEMBL2426281
1547826,CHEMBL2373375
1292061,CHEMBL1970770
815712,CHEMBL1391828
1013012,CHEMBL1589128
25384,CHEMBL277941
198952,CHEMBL122526
1104259,CHEMBL1723528
2029183,CHEMBL3695925
899372,CHEMBL1475488
1699769,CHEMBL3210478
1486511,CHEMBL2269220
2078582,CHEMBL3787531
116589,CHEMBL73690
539499,CHEMBL548791
575065,CHEMBL571484
746582,CHEMBL1322698
818278,CHEMBL1394394
1821875,CHEMBL3357724
1481465,CHEMBL2263613
2077766,CHEMBL3785480
1005794,CHEMBL1581910
35984,CHEMBL28223
837347,CHEMBL1413463
1024064,CHEMBL1600180
936711,CHEMBL1512827
1900839,CHEMBL3484765
918530,CHEMBL1494646
1878326,CHEMBL3462252
1383648,CHEMBL2111212
1998853,CHEMBL3665898
1269841,CHEMBL1928870
701206,CHEMBL1241981
1988592,CHEMBL3655740
1365770,CHEMBL2088101
1029895,CHEMBL1606011
1410159,CHEMBL2138208
1872759,CHEMBL3456685
1990230,CHEMBL3657361
226419,CHEMBL136133
953386,CHEMBL1529502
1354961,CHEMBL2059192
842949,CHEMBL1419065
218937,CHEMBL132021
341575,CHEMBL202995
1517917,CHEMBL2323755
838635,CHEMBL1414751
1276545,CHEMBL1945172
1967709,CHEMBL3627762
797851,CHEMBL1373967
1276052,CHEMBL1944684
1878324,CHEMBL3462250
29496,CHEMBL281131
997709,CHEMBL1573825
2029187,CHEMBL3695929
1972952,CHEMBL3640256
2009165,CHEMBL3676107
199180,CHEMBL122628
1852745,CHEMBL3436671
1822027,CHEMBL3357874
1345927,CHEMBL2036393
900945,CHEMBL1477061
83912,CHEMBL52136
1989601,CHEMBL3656738
1269856,CHEMBL1928885
1068646,CHEMBL1669666
323559,CHEMBL195174
771934,CHEMBL1348050
602985,CHEMBL600401
709660,CHEMBL1270418
1207235,CHEMBL1866664
1880479,CHEMBL3464405
227242,CHEMBL136555
958393,CHEMBL1534509
1243872,CHEMBL1903301
47800,CHEMBL287050
82146,CHEMBL55063
570962,CHEMBL575448
1492387,CHEMBL2283389
927936,CHEMBL1504052
1358074,CHEMBL2064664
1856500,CHEMBL3440426
1058726,CHEMBL1643983
1227,CHEMBL6812
1957843,CHEMBL3604801
1843303,CHEMBL3425925
1972981,CHEMBL3640285
1782941,CHEMBL3318297
822288,CHEMBL1398404
1239498,CHEMBL1898927
802160,CHEMBL1378276
1427079,CHEMBL2163660
2022259,CHEMBL3689070
1445140,CHEMBL2205515
604337,CHEMBL596953
1026355,CHEMBL1602471
2077764,CHEMBL3786792
1060336,CHEMBL1645257
1588832,CHEMBL2442309
1159306,CHEMBL1796258
1958062,CHEMBL3605018
857553,CHEMBL1433669
452650,CHEMBL472212
1440254,CHEMBL2179449
1728486,CHEMBL3222070
633547,CHEMBL1086374
759377,CHEMBL1335493
205402,CHEMBL262415
944435,CHEMBL1520551
259668,CHEMBL347852
539268,CHEMBL548347
532252,CHEMBL531266
2060782,CHEMBL3758877
809611,CHEMBL1385727
514967,CHEMBL511861
1984643,CHEMBL3651830
1956001,CHEMBL3601109
184608,CHEMBL110205
806319,CHEMBL1382435
633783,CHEMBL1083325
682820,CHEMBL1209021
218679,CHEMBL133284
1989436,CHEMBL3656575
2092953,CHEMBL3822947
188924,CHEMBL116300
1335786,CHEMBL2018056
354975,CHEMBL214071
1354519,CHEMBL2058754
396721,CHEMBL237684
35722,CHEMBL27335
1955964,CHEMBL3601073
1138028,CHEMBL1760752
625510,CHEMBL1094810
374402,CHEMBL388501
1017211,CHEMBL1593327
420492,CHEMBL251262
163272,CHEMBL101450
37074,CHEMBL26432
865547,CHEMBL1441663
1533400,CHEMBL2356211
1985641,CHEMBL3652818
1959502,CHEMBL3608646
1067435,CHEMBL1668648
1138703,CHEMBL1761420
163893,CHEMBL264868
627208,CHEMBL1099122
54814,CHEMBL36623
1166896,CHEMBL1809194
1587474,CHEMBL2440965
836183,CHEMBL1412299
1200325,CHEMBL1859729
577336,CHEMBL568202
1956019,CHEMBL3601127
828478,CHEMBL1404594
1957680,CHEMBL3604640
872743,CHEMBL1448859
6580,CHEMBL10515
1890052,CHEMBL3473978
417771,CHEMBL250959
1086995,CHEMBL1706264
208146,CHEMBL125249
139459,CHEMBL315130
1571435,CHEMBL2403830
117443,CHEMBL76272
363344,CHEMBL216754
74379,CHEMBL298403
1004223,CHEMBL1580339
1884610,CHEMBL3468536
2039973,CHEMBL3718539
118630,CHEMBL75829
982974,CHEMBL1559090
855480,CHEMBL1431596
537902,CHEMBL548499
380783,CHEMBL229108
452215,CHEMBL508479
117399,CHEMBL73107
246563,CHEMBL147870
130117,CHEMBL84457
81767,CHEMBL53420
902492,CHEMBL1478608
1170960,CHEMBL1818759
563325,CHEMBL549675
1817045,CHEMBL3352942
528010,CHEMBL528007
1989467,CHEMBL3656606
247951,CHEMBL149220
759541,CHEMBL1335657
816740,CHEMBL1392856
376758,CHEMBL228146
1993382,CHEMBL3660482
541564,CHEMBL535501
2084738,CHEMBL3800629
1974504,CHEMBL3641792
1607166,CHEMBL3092792
1531349,CHEMBL2349500
978209,CHEMBL1554325
1078816,CHEMBL1698085
1822016,CHEMBL3357863
1288860,CHEMBL1967569
272764,CHEMBL351606
872431,CHEMBL1448547
1420624,CHEMBL2147127
431439,CHEMBL405715
1990133,CHEMBL3657265
707577,CHEMBL1258566
1956299,CHEMBL3601405
48633,CHEMBL35406
1989408,CHEMBL3656547
520610,CHEMBL483162
1487528,CHEMBL2270227
374387,CHEMBL224946
451501,CHEMBL462201
1976689,CHEMBL3643956
305824,CHEMBL182869
1989452,CHEMBL3656591
957229,CHEMBL1533345
372546,CHEMBL375152
909746,CHEMBL1485862
2028062,CHEMBL3694815
1675122,CHEMBL3185831
129900,CHEMBL264386
2078437,CHEMBL3786173
879025,CHEMBL1455141
2082239,CHEMBL3799287
1276543,CHEMBL1945170
605885,CHEMBL606429
258984,CHEMBL155141
1282240,CHEMBL1956716
684542,CHEMBL1210726
394157,CHEMBL232860
1869501,CHEMBL3453427
517428,CHEMBL471222
1294710,CHEMBL1973419
1724685,CHEMBL3218307
281995,CHEMBL169421
834890,CHEMBL1411006
2032578,CHEMBL3699286
1561635,CHEMBL2382218
631852,CHEMBL1084447
758479,CHEMBL1334595
867049,CHEMBL1443165
317456,CHEMBL189952
372381,CHEMBL223592
918867,CHEMBL1494983
1269843,CHEMBL1928872
849011,CHEMBL1425127
1089925,CHEMBL1709194
1570671,CHEMBL2403074
495402,CHEMBL517163
1993887,CHEMBL3660982
82131,CHEMBL54399
1989579,CHEMBL3656717
1979244,CHEMBL3646485
1703822,CHEMBL3214531
1560915,CHEMBL2381505
2093884,CHEMBL3824246
195412,CHEMBL441825
1074531,CHEMBL1684256
956727,CHEMBL1532843
278474,CHEMBL166580
1317534,CHEMBL1996243
1993874,CHEMBL3660969
989098,CHEMBL1565214
1520914,CHEMBL2326722
1293242,CHEMBL1971951
854673,CHEMBL1430789
858530,CHEMBL1434646
1974516,CHEMBL3641804
226673,CHEMBL137619
1427088,CHEMBL2163669
1883822,CHEMBL3467748
1430993,CHEMBL2171499
1609855,CHEMBL3099080
757595,CHEMBL1333711
989709,CHEMBL1565825
302772,CHEMBL362477
1901056,CHEMBL3484982
1365772,CHEMBL2088103
305008,CHEMBL369783
401058,CHEMBL237285
1293943,CHEMBL1972652
1619585,CHEMBL3120276
1420620,CHEMBL2147123
511827,CHEMBL464384
1212307,CHEMBL1871736
2012596,CHEMBL3679504
929134,CHEMBL1505250
208653,CHEMBL339688
1724693,CHEMBL3218315
286068,CHEMBL171494
2089538,CHEMBL3814125
287122,CHEMBL171147
1842427,CHEMBL3422978
869246,CHEMBL1445362
800219,CHEMBL1376335
1074913,CHEMBL1684609
2086157,CHEMBL3805664
1208301,CHEMBL1867730
1988785,CHEMBL3655931
828588,CHEMBL1404704
540386,CHEMBL581732
1358134,CHEMBL2064723
707578,CHEMBL1258567
1333571,CHEMBL2012511
113313,CHEMBL309168
1265590,CHEMBL1922000
322502,CHEMBL192599
1561309,CHEMBL2381895
915777,CHEMBL1491893
1578085,CHEMBL2419306
1106567,CHEMBL1725836
881949,CHEMBL1458065
2028068,CHEMBL3694821
1989444,CHEMBL3656583
2093858,CHEMBL3823107
1137560,CHEMBL1760289
82370,CHEMBL55928
48761,CHEMBL290334
596663,CHEMBL597393
467282,CHEMBL481480
1990282,CHEMBL3657413
427484,CHEMBL407638
323358,CHEMBL192217
1985652,CHEMBL3652829
631702,CHEMBL1083776
738347,CHEMBL1314463
923367,CHEMBL1499483
2014526,CHEMBL3681414
248219,CHEMBL148692
604254,CHEMBL598986
632281,CHEMBL1085797
114658,CHEMBL303883
1335532,CHEMBL2017804
884537,CHEMBL1460653
36567,CHEMBL28049
305426,CHEMBL442698
889121,CHEMBL1465237
961265,CHEMBL1537381
1968490,CHEMBL3628536
1990187,CHEMBL3657319
1281140,CHEMBL1952146
1404,CHEMBL6950
1328723,CHEMBL2007432
151908,CHEMBL318203
193578,CHEMBL118676
541789,CHEMBL535067
930716,CHEMBL1506832
217106,CHEMBL130246
2077767,CHEMBL3785497
531351,CHEMBL587532
2093173,CHEMBL3823628
1019435,CHEMBL1595551
1335912,CHEMBL2018180
1608144,CHEMBL3093760
1965380,CHEMBL3621706
70963,CHEMBL44803
1345919,CHEMBL2036385
742196,CHEMBL1318312
2092948,CHEMBL3824323
1704602,CHEMBL3215825
916864,CHEMBL1492980
1324161,CHEMBL2002870
1855945,CHEMBL3439871
734350,CHEMBL1310466
1989405,CHEMBL3656544
847756,CHEMBL1423872
1974590,CHEMBL3641878
1998829,CHEMBL3665874
30220,CHEMBL23454
1990116,CHEMBL3657248
529508,CHEMBL587578
489140,CHEMBL469058
741569,CHEMBL1317685
738677,CHEMBL1314793
240549,CHEMBL144563
829631,CHEMBL1405747
240454,CHEMBL356722
124233,CHEMBL80477
1094601,CHEMBL1713870
150140,CHEMBL91908
1056509,CHEMBL1642137
862784,CHEMBL1438900
366604,CHEMBL218431
1726618,CHEMBL3220220
1262684,CHEMBL1915240
1671679,CHEMBL3182388
1078750,CHEMBL1698019
1905324,CHEMBL3489250
1990174,CHEMBL3657306
520541,CHEMBL482752
997015,CHEMBL1573131
1744550,CHEMBL3251881
1993929,CHEMBL3661023
1514229,CHEMBL2315155
2060384,CHEMBL3752139
225983,CHEMBL337427
682694,CHEMBL1208897
1367419,CHEMBL2093468
1989553,CHEMBL3656691
834676,CHEMBL1410792
517427,CHEMBL471021
1421227,CHEMBL2147724
825363,CHEMBL1401479
1859431,CHEMBL3443357
1354950,CHEMBL2059181
1016703,CHEMBL1592819
1999730,CHEMBL3666766
633396,CHEMBL1083591
737406,CHEMBL1313522
1836508,CHEMBL3409737
1401,CHEMBL267219
1829458,CHEMBL3397735
117704,CHEMBL75731
1215078,CHEMBL1874507
60181,CHEMBL39175
627277,CHEMBL1098838
1927160,CHEMBL3545311
1792323,CHEMBL3337829
905248,CHEMBL1481364
2057671,CHEMBL3753257
1842206,CHEMBL3422759
1276394,CHEMBL1945023
1536923,CHEMBL2359734
981735,CHEMBL1557851
581785,CHEMBL583040
1571442,CHEMBL2403837
1626031,CHEMBL3133932
1679484,CHEMBL3190193
1578078,CHEMBL2419299
359848,CHEMBL215868
1561754,CHEMBL2382336
1427490,CHEMBL2164067
1993822,CHEMBL3660917
1018957,CHEMBL1595073
711561,CHEMBL1272300
896716,CHEMBL1472832
1976699,CHEMBL3643966
1366101,CHEMBL2088428
1891875,CHEMBL3475801
564662,CHEMBL564384
1273499,CHEMBL1938663
1166909,CHEMBL1809206
1674287,CHEMBL3184996
1420617,CHEMBL2147120
685165,CHEMBL1213323
1898844,CHEMBL3482770
813212,CHEMBL1389328
1971646,CHEMBL3634378
341662,CHEMBL205617
952609,CHEMBL1528725
1989483,CHEMBL3656622
1744554,CHEMBL3251885
1833669,CHEMBL3403448
559774,CHEMBL562030
1700535,CHEMBL3211244
839792,CHEMBL1415908
2092952,CHEMBL3822651
1817511,CHEMBL3353403
821289,CHEMBL1397405
774121,CHEMBL1350237
49525,CHEMBL34127
340340,CHEMBL204919
601003,CHEMBL598090
1145386,CHEMBL1774340
1056516,CHEMBL1642144
1784808,CHEMBL3322246
129063,CHEMBL309472
1738502,CHEMBL3245893
748027,CHEMBL1324143
1989569,CHEMBL3656707
322008,CHEMBL191735
1791994,CHEMBL3337504
1626035,CHEMBL3133936
1335809,CHEMBL2018078
374019,CHEMBL376180
281314,CHEMBL169693
1617233,CHEMBL3114266
1960169,CHEMBL3609307
1895554,CHEMBL3479480
650561,CHEMBL1173165
587096,CHEMBL601790
675956,CHEMBL1202005
1704378,CHEMBL3215601
226702,CHEMBL139483
915270,CHEMBL1491386
239218,CHEMBL146440
1988594,CHEMBL3655742
1789868,CHEMBL3330868
1333643,CHEMBL2012582
2083020,CHEMBL3798209
42829,CHEMBL32132
1728514,CHEMBL3222097
1011911,CHEMBL1588027
1424038,CHEMBL2153351
1856403,CHEMBL3440329
1748959,CHEMBL3263975
579348,CHEMBL578201
1989419,CHEMBL3656558
1266003,CHEMBL1922408
710373,CHEMBL1271124
1566259,CHEMBL2392675
596812,CHEMBL598633
1843040,CHEMBL3425665
1288607,CHEMBL1967316
832978,CHEMBL1409094
1984304,CHEMBL3651494
2082918,CHEMBL3797656
956002,CHEMBL1532118
2081933,CHEMBL3799741
264058,CHEMBL160404
1429454,CHEMBL2169975
2078440,CHEMBL3787658
1427073,CHEMBL2163654
793796,CHEMBL1369912
34374,CHEMBL278618
1976696,CHEMBL3643963
566342,CHEMBL563433
2079859,CHEMBL3794562
1335810,CHEMBL2018079
506885,CHEMBL477682
1979217,CHEMBL3646458
2025436,CHEMBL3692215
891960,CHEMBL1468076
1957691,CHEMBL3604651
219544,CHEMBL132888
759646,CHEMBL1335762
199064,CHEMBL338742
389437,CHEMBL446191
1782943,CHEMBL3318299
824699,CHEMBL1400815
520688,CHEMBL521457
1112907,CHEMBL1732176
827587,CHEMBL1403703
791272,CHEMBL1367388
340486,CHEMBL426485
1140119,CHEMBL1762822
1783134,CHEMBL3318488
1837242,CHEMBL3410464
715895,CHEMBL1289489
739928,CHEMBL1316044
1015497,CHEMBL1591613
841314,CHEMBL1417430
248194,CHEMBL149594
1486726,CHEMBL2269433
225946,CHEMBL334960
1427074,CHEMBL2163655
1362662,CHEMBL2074852
984020,CHEMBL1560136
398901,CHEMBL236484
1872327,CHEMBL3456253
1354726,CHEMBL2058959
531873,CHEMBL580025
714975,CHEMBL1288578
44576,CHEMBL282097
1826260,CHEMBL3392309
850984,CHEMBL1427100
1563817,CHEMBL2387044
163391,CHEMBL419723
959505,CHEMBL1535621
1430137,CHEMBL2170651
1750734,CHEMBL3272729
955949,CHEMBL1532065
305778,CHEMBL182365
250105,CHEMBL151674
949316,CHEMBL1525432
1473826,CHEMBL2238288
420422,CHEMBL250440
246063,CHEMBL424135
1747233,CHEMBL3262266
517631,CHEMBL470813
1988578,CHEMBL3655726
536359,CHEMBL580307
1344452,CHEMBL2032378
748340,CHEMBL1324456
341187,CHEMBL203898
533598,CHEMBL581721
14889,CHEMBL277561
1999530,CHEMBL3666568
2029184,CHEMBL3695926
1561740,CHEMBL2382322
2002138,CHEMBL3669150
365225,CHEMBL219642
379025,CHEMBL225781
225818,CHEMBL137125
648051,CHEMBL1171948
838911,CHEMBL1415027
228349,CHEMBL344175
490328,CHEMBL476577
1819175,CHEMBL3355051
909665,CHEMBL1485781
895089,CHEMBL1471205
83063,CHEMBL55656
67175,CHEMBL296999
905558,CHEMBL1481674
1824483,CHEMBL3360306
1112998,CHEMBL1732267
705272,CHEMBL1256287
1974398,CHEMBL3641688
1438932,CHEMBL2178140
994309,CHEMBL1570425
1414279,CHEMBL2142328
49781,CHEMBL32379
50242,CHEMBL286096
769009,CHEMBL1345125
387393,CHEMBL245240
1410353,CHEMBL2138402
29795,CHEMBL23382
1607181,CHEMBL3092807
1170318,CHEMBL1818123
241005,CHEMBL424113
808500,CHEMBL1384616
861831,CHEMBL1437947
865433,CHEMBL1441549
855959,CHEMBL1432075
2078482,CHEMBL3785991
455215,CHEMBL455164
1220065,CHEMBL1879494
1276801,CHEMBL1945425
633854,CHEMBL1086239
1445706,CHEMBL2206075
1212850,CHEMBL1872279
117401,CHEMBL72371
1748960,CHEMBL3263976
805189,CHEMBL1381305
1101596,CHEMBL1720865
574890,CHEMBL572157
2023307,CHEMBL3690107
233516,CHEMBL345070
82181,CHEMBL292634
767643,CHEMBL1343759
376774,CHEMBL226928
225865,CHEMBL336029
341145,CHEMBL203938
1876824,CHEMBL3460750
1957676,CHEMBL3604636
957409,CHEMBL1533525
1974543,CHEMBL3641831
1990159,CHEMBL3657291
581774,CHEMBL571872
684522,CHEMBL1210706
74325,CHEMBL49217
550826,CHEMBL539756
535738,CHEMBL548862
76533,CHEMBL48681
1956760,CHEMBL3601861
495342,CHEMBL514258
612918,CHEMBL1080854
258888,CHEMBL346513
677906,CHEMBL1203955
1002723,CHEMBL1578839
1976728,CHEMBL3643994
225521,CHEMBL344692
1993853,CHEMBL3660948
39486,CHEMBL282358
38283,CHEMBL30032
1083067,CHEMBL1702336
322859,CHEMBL192301
376785,CHEMBL227804
230114,CHEMBL141734
753737,CHEMBL1329853
1326288,CHEMBL2004997
731865,CHEMBL1307981
772608,CHEMBL1348724
738825,CHEMBL1314941
709958,CHEMBL1270713
1304397,CHEMBL1983106
83982,CHEMBL55872
73784,CHEMBL298856
713709,CHEMBL1277729
1100500,CHEMBL1719769
2025115,CHEMBL3691897
1674105,CHEMBL3184814
119725,CHEMBL74473
1174581,CHEMBL1824480
580943,CHEMBL566182
1989582,CHEMBL3656720
884875,CHEMBL1460991
971797,CHEMBL1547913
1999950,CHEMBL3666984
511983,CHEMBL458286
992414,CHEMBL1568530
1836493,CHEMBL3409723
1955999,CHEMBL3601108
1448175,CHEMBL2216827
248393,CHEMBL147123
1957851,CHEMBL3604809
244977,CHEMBL149715
1166750,CHEMBL1809049
596600,CHEMBL598000
768984,CHEMBL1345100
1737461,CHEMBL3244863
196668,CHEMBL333699
1974507,CHEMBL3641795
526039,CHEMBL586466
556513,CHEMBL563487
437455,CHEMBL255138
60667,CHEMBL291288
604321,CHEMBL591230
1859535,CHEMBL3443461
1269851,CHEMBL1928880
1888247,CHEMBL3472173
2052790,CHEMBL3739812
1617394,CHEMBL3114426
1473830,CHEMBL2238292
49566,CHEMBL287544
525891,CHEMBL588505
2072704,CHEMBL3769635
1902001,CHEMBL3485927
1420622,CHEMBL2147125
126118,CHEMBL78756
1862146,CHEMBL3446072
1336340,CHEMBL2018604
1232003,CHEMBL1891432
109252,CHEMBL305256
783876,CHEMBL1359992
1561745,CHEMBL2382327
41515,CHEMBL32052
600933,CHEMBL596680
2039964,CHEMBL3717233
1750510,CHEMBL3272507
748294,CHEMBL1324410
1626920,CHEMBL3137586
2077771,CHEMBL3785538
1856396,CHEMBL3440322
2074529,CHEMBL3781610
420494,CHEMBL251263
251690,CHEMBL348418
881881,CHEMBL1457997
1022060,CHEMBL1598176
1345925,CHEMBL2036391
225912,CHEMBL344228
1221186,CHEMBL1880615
1985679,CHEMBL3652856
1974605,CHEMBL3641892
1750802,CHEMBL3272796
2022269,CHEMBL3689080
1164989,CHEMBL1807306
798778,CHEMBL1374894
26429,CHEMBL22101
756451,CHEMBL1332567
2078584,CHEMBL3786922
1738421,CHEMBL3245813
1974551,CHEMBL3641839
1000857,CHEMBL1576973
1574753,CHEMBL2413527
152158,CHEMBL318865
330491,CHEMBL197792
1626028,CHEMBL3133929
682819,CHEMBL1209020
796886,CHEMBL1373002
519656,CHEMBL473682
1875319,CHEMBL3459245
898374,CHEMBL1474490
956013,CHEMBL1532129
138497,CHEMBL86085
388013,CHEMBL397902
831017,CHEMBL1407133
1862335,CHEMBL3446261
493970,CHEMBL495703
587273,CHEMBL579096
596881,CHEMBL598431
1985087,CHEMBL3652270
1473827,CHEMBL2238289
1094821,CHEMBL1714090
13459,CHEMBL14237
1170320,CHEMBL1818125
259993,CHEMBL155016
1766976,CHEMBL3305005
1998143,CHEMBL3665195
256179,CHEMBL345346
91299,CHEMBL442169
1794051,CHEMBL3341913
1859579,CHEMBL3443505
1970010,CHEMBL3632758
383546,CHEMBL397272
1056517,CHEMBL1642145
1354507,CHEMBL2058742
193657,CHEMBL331563
29498,CHEMBL23713
36047,CHEMBL26012
232267,CHEMBL337603
1974587,CHEMBL3641875
264169,CHEMBL158970
1989479,CHEMBL3656618
2008307,CHEMBL3675257
163470,CHEMBL101405
589493,CHEMBL602923
989875,CHEMBL1565991
1872325,CHEMBL3456251
96404,CHEMBL64065
763934,CHEMBL1340050
2086169,CHEMBL3805738
875839,CHEMBL1451955
1567521,CHEMBL2397014
789163,CHEMBL1365279
1220800,CHEMBL1880229
2042108,CHEMBL3719159
1974508,CHEMBL3641796
409188,CHEMBL391033
256073,CHEMBL154409
192863,CHEMBL331440
118728,CHEMBL308790
1414256,CHEMBL2142305
239129,CHEMBL342744
1115116,CHEMBL1734385
394175,CHEMBL232417
1760910,CHEMBL3290353
916486,CHEMBL1492602
1358076,CHEMBL2064666
436008,CHEMBL403962
740244,CHEMBL1316360
1044348,CHEMBL1621397
883846,CHEMBL1459962
1570663,CHEMBL2403066
569389,CHEMBL574789
1910915,CHEMBL3494841
1990236,CHEMBL3657367
1738751,CHEMBL3246140
603594,CHEMBL598186
248417,CHEMBL148899
1570175,CHEMBL2402583
1763576,CHEMBL3301614
1748963,CHEMBL3263979
1762228,CHEMBL3297896
739973,CHEMBL1316089
1985675,CHEMBL3652852
1368168,CHEMBL2092979
833895,CHEMBL1410011
1831561,CHEMBL3401361
1993847,CHEMBL3660942
1564202,CHEMBL2387425
323337,CHEMBL191607
1369683,CHEMBL2096699
1792086,CHEMBL3337595
827228,CHEMBL1403344
1114877,CHEMBL1734146
1571447,CHEMBL2403842
2028055,CHEMBL3694808
1303752,CHEMBL1982461
1581389,CHEMBL2426267
710476,CHEMBL1271226
1907242,CHEMBL3491168
477780,CHEMBL492729
982814,CHEMBL1558930
227287,CHEMBL136414
95299,CHEMBL61927
1051903,CHEMBL1630029
992677,CHEMBL1568793
1888171,CHEMBL3472097
14151,CHEMBL14612
531915,CHEMBL532337
46443,CHEMBL33213
2095348,CHEMBL3827207
1427077,CHEMBL2163658
1360786,CHEMBL2070635
184609,CHEMBL110254
207966,CHEMBL123502
2078668,CHEMBL3785304
597437,CHEMBL591249
1028579,CHEMBL1604695
118754,CHEMBL73977
790421,CHEMBL1366537
1993818,CHEMBL3660913
117976,CHEMBL73440
1942880,CHEMBL3561129
1530170,CHEMBL2348333
217017,CHEMBL132576
1166756,CHEMBL1809055
2074507,CHEMBL3781538
1989608,CHEMBL3656745
259329,CHEMBL157651
919674,CHEMBL1495790
224617,CHEMBL441480
1956009,CHEMBL3601117
982185,CHEMBL1558301
1354200,CHEMBL2057221
989661,CHEMBL1565777
648053,CHEMBL1171950
801844,CHEMBL1377960
1520916,CHEMBL2326724
862072,CHEMBL1438188
932952,CHEMBL1509068
13475,CHEMBL276260
2027842,CHEMBL3694597
229622,CHEMBL344047
